,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,sst,cyclone_id
244,0,3.0,12.0,1982.0,2.0,1200,9.5,79.5,1.5,,25.0,3.0,,,,27.68,1982-12
245,0,3.0,12.0,1982.0,1.0,1500,9.55,79.38,1.5,,25.0,3.0,,,,,1982-12
246,0,3.0,12.0,1982.0,1.0,1800,9.6,79.25,1.5,,25.0,3.0,,,,,1982-12
247,0,3.0,12.0,1982.0,1.0,2100,9.65,79.12,1.5,,25.0,3.0,,,,,1982-12
248,0,4.0,12.0,1982.0,2.0,0,9.7,79.0,1.5,,25.0,3.0,,,,,1982-12
249,1,15.0,7.0,1982.0,1.0,300,20.5,69.0,1.5,,25.0,3.0,1.0,,,28.349998,1982-13
250,1,15.0,7.0,1982.0,0.0,600,20.67,68.67,1.5,,25.0,3.0,,,,28.84,1982-13
251,1,15.0,7.0,1982.0,0.0,900,20.83,68.33,1.5,,25.0,3.0,,,,29.449999,1982-13
252,1,15.0,7.0,1982.0,1.0,1200,21.0,68.0,1.5,,25.0,3.0,1.0,,,29.449999,1982-13
253,1,15.0,7.0,1982.0,0.0,1500,21.3,67.8,1.5,,25.0,3.0,,,,29.449999,1982-13
254,1,15.0,7.0,1982.0,0.0,1800,21.6,67.6,1.5,,25.0,3.0,,,,29.439999,1982-13
255,1,15.0,7.0,1982.0,0.0,2100,21.9,67.4,1.5,,25.0,3.0,,,,29.029999,1982-13
256,1,16.0,7.0,1982.0,0.0,0,22.2,67.2,1.5,,25.0,3.0,,,,29.06,1982-13
257,1,16.0,7.0,1982.0,1.0,300,22.5,67.0,1.5,,25.0,3.0,1.0,,,29.06,1982-13
258,1,1.0,10.0,1982.0,1.0,300,13.5,71.0,1.5,,25.0,3.0,1.0,,,28.5,1982-14
259,1,1.0,10.0,1982.0,1.0,600,13.67,70.67,1.67,,26.67,3.67,,,,28.5,1982-14
260,1,1.0,10.0,1982.0,1.0,900,13.83,70.33,1.83,,28.33,4.33,,,,27.519999,1982-14
261,1,1.0,10.0,1982.0,1.0,1200,14.0,70.0,2.0,,30.0,5.0,2.0,,,27.519999,1982-14
262,1,1.0,10.0,1982.0,1.0,1500,14.1,69.8,1.9,,29.0,4.6,,,,27.519999,1982-14
263,1,1.0,10.0,1982.0,1.0,1800,14.2,69.6,1.8,,28.0,4.2,,,,27.519999,1982-14
264,1,1.0,10.0,1982.0,1.0,2100,14.3,69.4,1.7,,27.0,3.8,,,,27.49,1982-14
265,1,2.0,10.0,1982.0,1.0,0,14.4,69.2,1.6,,26.0,3.4,,,,27.81,1982-14
266,1,2.0,10.0,1982.0,1.0,300,14.5,69.0,1.5,,25.0,3.0,1.0,,,27.81,1982-14
267,1,4.0,11.0,1982.0,2.0,1200,11.5,66.0,1.5,999.0,25.0,3.0,1.0,,,28.24,1982-15
268,1,4.0,11.0,1982.0,1.0,1500,11.55,65.92,1.62,998.5,26.25,3.5,,,,28.24,1982-15
269,1,4.0,11.0,1982.0,1.0,1800,11.6,65.85,1.75,998.0,27.5,4.0,,,,28.24,1982-15
270,1,4.0,11.0,1982.0,1.0,2100,11.65,65.77,1.88,997.5,28.75,4.5,,,,28.24,1982-15
271,1,5.0,11.0,1982.0,2.0,0,11.7,65.7,2.0,997.0,30.0,5.0,2.0,,,28.21,1982-15
272,1,5.0,11.0,1982.0,2.0,300,12.5,65.0,2.5,995.0,35.0,7.0,3.0,,,27.689999,1982-15
273,1,5.0,11.0,1982.0,1.0,600,12.67,65.0,2.5,994.67,36.67,7.33,,,,27.71,1982-15
274,1,5.0,11.0,1982.0,1.0,900,12.83,65.0,2.5,994.33,38.33,7.67,,,,27.71,1982-15
275,1,5.0,11.0,1982.0,2.0,1200,13.0,65.0,2.5,994.0,40.0,8.0,3.0,,,27.71,1982-15
276,1,5.0,11.0,1982.0,1.0,1500,13.12,65.08,2.62,993.5,41.25,8.5,,,,27.71,1982-15
277,1,5.0,11.0,1982.0,1.0,1800,13.25,65.15,2.75,993.0,42.5,9.0,,,,27.71,1982-15
278,1,5.0,11.0,1982.0,1.0,2100,13.38,65.23,2.88,992.5,43.75,9.5,,,,27.71,1982-15
279,1,6.0,11.0,1982.0,0.0,0,13.5,65.3,3.0,992.0,45.0,10.0,3.0,,,26.619999,1982-15
280,1,6.0,11.0,1982.0,0.0,300,14.0,65.5,3.5,986.0,55.0,16.0,4.0,,,27.49,1982-15
281,1,6.0,11.0,1982.0,1.0,600,14.17,65.67,3.5,984.67,56.67,16.67,,,,27.49,1982-15
282,1,6.0,11.0,1982.0,1.0,900,14.33,65.83,3.5,983.33,58.33,17.33,,,,27.49,1982-15
283,1,6.0,11.0,1982.0,0.0,1200,14.5,66.0,3.5,982.0,60.0,18.0,4.0,,,27.49,1982-15
284,1,6.0,11.0,1982.0,1.0,1500,14.7,66.1,3.5,982.0,60.0,18.4,,,,27.96,1982-15
285,1,6.0,11.0,1982.0,1.0,1800,14.9,66.2,3.5,982.0,60.0,18.8,,,,27.96,1982-15
286,1,6.0,11.0,1982.0,1.0,2100,15.1,66.3,3.5,982.0,60.0,19.2,,,,27.96,1982-15
287,1,7.0,11.0,1982.0,1.0,0,15.3,66.4,3.5,982.0,60.0,19.6,,,,27.949999,1982-15
288,1,7.0,11.0,1982.0,0.0,300,15.5,66.5,3.5,982.0,60.0,20.0,4.0,,,28.99,1982-15
289,1,7.0,11.0,1982.0,1.0,600,15.83,66.83,3.67,981.33,61.67,20.67,,,,27.72,1982-15
290,1,7.0,11.0,1982.0,1.0,900,16.17,67.17,3.83,980.67,63.33,21.33,,,,27.72,1982-15
291,1,7.0,11.0,1982.0,0.0,1200,16.5,67.5,4.0,980.0,65.0,22.0,7.0,,,28.24,1982-15
292,1,7.0,11.0,1982.0,1.0,1500,16.9,68.0,4.1,978.0,68.0,23.6,,,,28.34,1982-15
293,1,7.0,11.0,1982.0,1.0,1800,17.3,68.5,4.2,976.0,71.0,25.2,,,,28.34,1982-15
294,1,7.0,11.0,1982.0,1.0,2100,17.7,69.0,4.3,974.0,74.0,26.8,,,,28.96,1982-15
295,1,8.0,11.0,1982.0,1.0,0,18.1,69.5,4.4,972.0,77.0,28.4,,,,27.91,1982-15
296,1,8.0,11.0,1982.0,0.0,300,18.5,70.0,4.5,970.0,80.0,30.0,7.0,,,27.91,1982-15
297,1,8.0,11.0,1982.0,1.0,600,19.17,70.17,4.67,967.33,83.33,33.33,,,,28.56,1982-15
298,1,8.0,11.0,1982.0,1.0,900,19.83,70.33,4.83,964.67,86.67,36.67,,,,28.789998999999998,1982-15
299,1,8.0,11.0,1982.0,0.0,1200,20.5,70.5,5.0,962.0,90.0,40.0,6.0,,,28.789998999999998,1982-15
300,1,8.0,11.0,1982.0,1.0,1500,21.0,71.12,,969.0,80.0,33.0,,,,,1982-15
301,1,8.0,11.0,1982.0,1.0,1800,21.5,71.75,,976.0,70.0,26.0,,,,,1982-15
302,1,8.0,11.0,1982.0,1.0,2100,22.0,72.38,,983.0,60.0,19.0,,,,,1982-15
303,1,9.0,11.0,1982.0,0.0,0,22.5,73.0,,990.0,50.0,12.0,4.0,,,,1982-15
304,1,9.0,11.0,1982.0,0.0,300,23.0,73.5,,995.0,35.0,7.0,3.0,,,,1982-15
305,1,9.0,11.0,1982.0,1.0,600,23.17,74.0,,996.33,31.67,5.67,,,,,1982-15
306,1,9.0,11.0,1982.0,1.0,900,23.33,74.5,,997.67,28.33,4.33,,,,,1982-15
307,1,9.0,11.0,1982.0,0.0,1200,23.5,75.0,,999.0,25.0,3.0,1.0,,,,1982-15
308,1,28.0,11.0,1982.0,1.0,1200,9.0,67.0,1.5,,25.0,3.0,1.0,,,28.73,1982-16
309,1,28.0,11.0,1982.0,1.0,1500,9.4,67.1,1.6,,26.0,3.4,,,,28.73,1982-16
310,1,28.0,11.0,1982.0,1.0,1800,9.8,67.2,1.7,,27.0,3.8,,,,28.38,1982-16
311,1,28.0,11.0,1982.0,1.0,2100,10.2,67.3,1.8,,28.0,4.2,,,,28.38,1982-16
312,1,29.0,11.0,1982.0,1.0,0,10.6,67.4,1.9,,29.0,4.6,,,,27.3,1982-16
313,1,29.0,11.0,1982.0,1.0,300,11.0,67.5,2.0,,30.0,5.0,2.0,,,28.16,1982-16
314,1,29.0,11.0,1982.0,1.0,600,11.5,68.0,1.5,,25.0,3.0,1.0,,,27.599998,1982-16
315,2,17.0,6.0,1982.0,1.0,300,23.0,90.0,,,25.0,3.0,1.0,,,,1982-17
316,2,17.0,6.0,1982.0,0.0,600,23.17,90.17,,,25.0,3.0,,,,,1982-17
317,2,17.0,6.0,1982.0,0.0,900,23.33,90.33,,,25.0,3.0,,,,,1982-17
318,2,17.0,6.0,1982.0,1.0,1200,23.5,90.5,,,25.0,3.0,1.0,,,,1982-17
319,2,17.0,6.0,1982.0,0.0,1500,23.8,90.8,,,25.0,3.0,,,,,1982-17
320,2,17.0,6.0,1982.0,0.0,1800,24.1,91.1,,,25.0,3.0,,,,,1982-17
321,2,17.0,6.0,1982.0,0.0,2100,24.4,91.4,,,25.0,3.0,,,,,1982-17
322,2,18.0,6.0,1982.0,0.0,0,24.7,91.7,,,25.0,3.0,,,,,1982-17
323,2,18.0,6.0,1982.0,1.0,300,25.0,92.0,,,25.0,3.0,1.0,,,,1982-17
324,2,2.0,8.0,1982.0,1.0,300,23.0,90.0,,,25.0,3.0,1.0,,,,1982-18
325,2,2.0,8.0,1982.0,0.0,600,23.0,90.0,,,25.0,3.0,,,,,1982-18
326,2,2.0,8.0,1982.0,0.0,900,23.0,90.0,,,25.0,3.0,,,,,1982-18
327,2,2.0,8.0,1982.0,1.0,1200,23.0,90.0,,,25.0,3.0,1.0,,,,1982-18
328,2,2.0,8.0,1982.0,0.0,1500,23.4,90.0,,,25.0,3.0,,,,,1982-18
329,2,2.0,8.0,1982.0,0.0,1800,23.8,90.0,,,25.0,3.0,,,,,1982-18
330,2,2.0,8.0,1982.0,0.0,2100,24.2,90.0,,,25.0,3.0,,,,,1982-18
331,2,3.0,8.0,1982.0,0.0,0,24.6,90.0,,,25.0,3.0,,,,,1982-18
332,2,3.0,8.0,1982.0,2.0,300,25.0,90.0,,,25.0,3.0,1.0,,,,1982-18
333,2,3.0,8.0,1982.0,0.0,600,25.17,90.17,,,25.0,3.0,,,,,1982-18
334,2,3.0,8.0,1982.0,0.0,900,25.33,90.33,,,25.0,3.0,,,,,1982-18
335,2,3.0,8.0,1982.0,2.0,1200,25.5,90.5,,,25.0,3.0,1.0,,,,1982-18
336,2,3.0,8.0,1982.0,0.0,1500,25.54,90.3,,,25.0,3.0,,,,,1982-18
337,2,3.0,8.0,1982.0,0.0,1800,25.58,90.1,,,25.0,3.0,,,,,1982-18
338,2,3.0,8.0,1982.0,0.0,2100,25.62,89.9,,,25.0,3.0,,,,,1982-18
339,2,4.0,8.0,1982.0,0.0,0,25.66,89.7,,,25.0,3.0,,,,,1982-18
340,2,4.0,8.0,1982.0,2.0,300,25.7,89.5,,,25.0,3.0,1.0,,,,1982-18
341,2,25.0,8.0,1982.0,1.0,300,26.0,80.0,,,25.0,3.0,1.0,,,,1982-19
342,1,20.0,6.0,1983.0,0.0,300,20.5,71.0,1.5,,25.0,3.1,1.0,,,29.17,1983-1
343,1,20.0,6.0,1983.0,0.0,600,20.67,70.67,,,25.0,3.1,,,,,1983-1
344,1,20.0,6.0,1983.0,0.0,900,20.83,70.33,,,25.0,3.1,,,,28.97,1983-1
345,1,20.0,6.0,1983.0,0.0,1200,21.0,70.0,,,25.0,3.1,1.0,,,28.97,1983-1
346,1,20.0,6.0,1983.0,0.0,1500,21.25,70.0,,,25.0,3.1,,,,28.97,1983-1
347,1,20.0,6.0,1983.0,0.0,1800,21.5,70.0,,,25.0,3.1,1.0,,,,1983-1
348,1,20.0,6.0,1983.0,0.0,2100,21.67,70.17,,,25.0,3.1,,,,,1983-1
349,1,21.0,6.0,1983.0,0.0,0,21.83,70.33,,,25.0,3.1,,,,,1983-1
350,1,21.0,6.0,1983.0,0.0,300,22.0,70.5,,,25.0,3.1,1.0,,,,1983-1
351,1,21.0,6.0,1983.0,0.0,600,22.06,70.56,,,25.0,3.1,,,,,1983-1
352,1,21.0,6.0,1983.0,0.0,900,22.12,70.62,,,25.0,3.1,,,,,1983-1
353,1,21.0,6.0,1983.0,0.0,1200,22.19,70.69,,,25.0,3.1,,,,,1983-1
354,1,21.0,6.0,1983.0,0.0,1500,22.25,70.75,,,25.0,3.1,,,,,1983-1
355,1,21.0,6.0,1983.0,0.0,1800,22.31,70.81,,,25.0,3.1,,,,,1983-1
356,1,21.0,6.0,1983.0,0.0,2100,22.38,70.88,,,25.0,3.1,,,,,1983-1
357,1,22.0,6.0,1983.0,0.0,0,22.44,70.94,,,25.0,3.1,,,,,1983-1
358,1,22.0,6.0,1983.0,0.0,300,22.5,71.0,,,25.0,3.1,1.0,,,,1983-1
359,1,22.0,6.0,1983.0,0.0,600,22.67,71.17,,,25.0,3.1,,,,,1983-1
360,1,22.0,6.0,1983.0,0.0,900,22.83,71.33,,,25.0,3.1,,,,,1983-1
361,1,22.0,6.0,1983.0,0.0,1200,23.0,71.5,,,25.0,3.1,1.0,,,,1983-1
362,0,24.0,6.0,1983.0,0.0,300,18.0,87.0,2.0,,30.0,4.46,2.0,,,29.25,1983-2
363,0,24.0,6.0,1983.0,0.0,600,18.0,86.83,2.0,,30.0,4.46,,,,29.25,1983-2
364,0,24.0,6.0,1983.0,0.0,900,18.0,86.67,2.0,,30.0,4.46,,,,29.25,1983-2
365,0,24.0,6.0,1983.0,0.0,1200,18.0,86.5,2.0,,30.0,4.46,2.0,,,28.06,1983-2
366,0,24.0,6.0,1983.0,0.0,1500,18.25,86.25,2.0,,30.0,4.46,,,,28.06,1983-2
367,0,24.0,6.0,1983.0,0.0,1800,18.5,86.0,2.0,,30.0,4.46,2.0,,,28.06,1983-2
368,0,24.0,6.0,1983.0,0.0,2100,18.67,85.83,2.0,,30.0,4.46,,,,29.029999,1983-2
369,0,25.0,6.0,1983.0,0.0,0,18.83,85.67,2.0,,30.0,4.46,,,,29.189999,1983-2
370,0,25.0,6.0,1983.0,0.0,300,19.0,85.5,2.0,,30.0,4.46,2.0,,,29.189999,1983-2
371,0,25.0,6.0,1983.0,0.0,600,19.17,85.33,2.0,,30.0,4.46,,,,30.84,1983-2
372,0,25.0,6.0,1983.0,0.0,900,19.33,85.17,2.0,,30.0,4.46,,,,30.84,1983-2
373,0,25.0,6.0,1983.0,0.0,1200,19.5,85.0,2.0,,30.0,4.46,2.0,,,,1983-2
374,0,25.0,6.0,1983.0,0.0,1500,19.5,84.75,2.0,,30.0,4.46,,,,,1983-2
375,0,25.0,6.0,1983.0,0.0,1800,19.5,84.5,2.0,,30.0,4.46,2.0,,,,1983-2
376,0,25.0,6.0,1983.0,0.0,2100,19.67,84.17,,,28.33,4.01,,,,,1983-2
377,0,26.0,6.0,1983.0,0.0,0,19.83,83.83,,,26.67,3.55,,,,,1983-2
378,0,26.0,6.0,1983.0,0.0,300,20.0,83.5,,,25.0,3.1,1.0,,,,1983-2
379,0,26.0,6.0,1983.0,0.0,600,20.33,83.33,,,25.0,3.1,,,,,1983-2
380,0,26.0,6.0,1983.0,0.0,900,20.67,83.17,,,25.0,3.1,,,,,1983-2
381,0,26.0,6.0,1983.0,0.0,1200,21.0,83.0,,,25.0,3.1,1.0,,,,1983-2
382,0,26.0,6.0,1983.0,0.0,1500,21.2,82.6,,,25.0,3.1,,,,,1983-2
383,0,26.0,6.0,1983.0,0.0,1800,21.4,82.2,,,25.0,3.1,,,,,1983-2
384,0,26.0,6.0,1983.0,0.0,2100,21.6,81.8,,,25.0,3.1,,,,,1983-2
385,0,27.0,6.0,1983.0,0.0,0,21.8,81.4,,,25.0,3.1,,,,,1983-2
386,0,27.0,6.0,1983.0,0.0,300,22.0,81.0,,,25.0,3.1,1.0,,,,1983-2
387,0,27.0,6.0,1983.0,0.0,600,22.5,80.0,,,25.0,3.1,,,,,1983-2
388,0,27.0,6.0,1983.0,0.0,900,23.0,79.0,,,25.0,3.1,,,,,1983-2
389,0,27.0,6.0,1983.0,0.0,1200,23.5,78.0,,,25.0,3.1,1.0,,,,1983-2
390,2,4.0,8.0,1983.0,0.0,0,23.0,87.5,,,25.0,3.1,1.0,,,,1983-3
391,2,4.0,8.0,1983.0,0.0,300,23.5,87.5,,,25.0,3.1,1.0,,,,1983-3
392,2,4.0,8.0,1983.0,0.0,600,24.0,88.0,,,25.0,3.1,1.0,,,,1983-3
393,2,4.0,8.0,1983.0,0.0,900,24.0,88.5,,,25.0,3.1,,,,,1983-3
394,2,4.0,8.0,1983.0,0.0,1200,24.0,89.0,,,25.0,3.1,1.0,,,,1983-3
395,2,4.0,8.0,1983.0,0.0,1500,23.5,89.0,,,25.0,3.1,,,,,1983-3
396,2,4.0,8.0,1983.0,0.0,1800,23.0,89.0,,,25.0,3.1,1.0,,,,1983-3
397,2,4.0,8.0,1983.0,0.0,2100,22.83,88.83,,,26.67,3.55,,,,,1983-3
398,2,5.0,8.0,1983.0,0.0,0,22.67,88.67,,,28.33,4.01,,,,,1983-3
399,2,5.0,8.0,1983.0,0.0,300,22.5,88.5,,,30.0,4.46,2.0,,,,1983-3
400,2,5.0,8.0,1983.0,0.0,600,22.67,88.0,,,30.0,4.46,,,,,1983-3
401,2,5.0,8.0,1983.0,0.0,900,22.83,87.5,,,30.0,4.46,,,,,1983-3
402,2,5.0,8.0,1983.0,0.0,1200,23.0,87.0,,,30.0,4.46,2.0,,,,1983-3
403,2,5.0,8.0,1983.0,0.0,1500,22.9,86.8,,,30.0,4.46,,,,,1983-3
404,2,5.0,8.0,1983.0,0.0,1800,22.8,86.6,,,30.0,4.46,,,,,1983-3
405,2,5.0,8.0,1983.0,0.0,2100,22.7,86.4,,,30.0,4.46,,,,,1983-3
406,2,6.0,8.0,1983.0,0.0,0,22.6,86.2,,,30.0,4.46,,,,,1983-3
407,2,6.0,8.0,1983.0,0.0,300,22.5,86.0,,,30.0,4.46,2.0,,,,1983-3
408,2,6.0,8.0,1983.0,0.0,600,22.5,85.5,,,30.0,4.46,,,,,1983-3
409,2,6.0,8.0,1983.0,0.0,900,22.5,85.0,,,30.0,4.46,,,,,1983-3
410,2,6.0,8.0,1983.0,0.0,1200,22.5,84.5,,,30.0,4.46,2.0,,,,1983-3
411,2,6.0,8.0,1983.0,0.0,1500,22.2,83.9,,,30.0,4.46,,,,,1983-3
412,2,6.0,8.0,1983.0,0.0,1800,21.9,83.3,,,30.0,4.46,,,,,1983-3
413,2,6.0,8.0,1983.0,0.0,2100,21.6,82.7,,,30.0,4.46,,,,,1983-3
414,2,7.0,8.0,1983.0,0.0,0,21.3,82.1,,,30.0,4.46,,,,,1983-3
415,2,7.0,8.0,1983.0,0.0,300,21.0,81.5,,,30.0,4.46,2.0,,,,1983-3
416,2,7.0,8.0,1983.0,0.0,600,21.0,81.0,,,28.33,4.01,,,,,1983-3
417,2,7.0,8.0,1983.0,0.0,900,21.0,80.5,,,26.67,3.55,,,,,1983-3
418,2,7.0,8.0,1983.0,0.0,1200,21.0,80.0,,,25.0,3.1,1.0,,,,1983-3
419,2,7.0,8.0,1983.0,0.0,1500,21.12,78.12,,,25.0,3.1,,,,,1983-3
420,2,7.0,8.0,1983.0,0.0,1800,21.25,76.25,,,25.0,3.1,,,,,1983-3
421,2,7.0,8.0,1983.0,0.0,2100,21.38,74.38,,,25.0,3.1,,,,,1983-3
422,2,8.0,8.0,1983.0,0.0,0,21.5,72.5,,,25.0,3.1,1.0,,,,1983-3
423,2,8.0,8.0,1983.0,0.0,300,21.5,72.5,,,25.0,3.1,1.0,,,,1983-3
424,2,8.0,8.0,1983.0,0.0,600,21.5,72.0,,,25.0,3.1,1.0,,,,1983-3
425,2,8.0,8.0,1983.0,0.0,900,21.75,71.25,,,27.5,3.78,,,,,1983-3
426,2,8.0,8.0,1983.0,0.0,1200,22.0,70.5,,,30.0,4.46,2.0,,,,1983-3
427,2,8.0,8.0,1983.0,0.0,1500,22.0,70.0,,,30.0,4.46,,,,,1983-3
428,2,8.0,8.0,1983.0,0.0,1800,22.0,69.5,,,30.0,4.46,2.0,,,,1983-3
429,2,8.0,8.0,1983.0,0.0,2100,22.17,68.5,,,30.0,4.46,,,,28.619999,1983-3
430,2,9.0,8.0,1983.0,0.0,0,22.33,67.5,,,30.0,4.46,,,,28.3,1983-3
431,2,9.0,8.0,1983.0,0.0,300,22.5,66.5,,,30.0,4.46,2.0,,,28.41,1983-3
432,2,9.0,8.0,1983.0,0.0,600,22.5,65.0,,,30.0,4.46,,,,27.84,1983-3
433,2,9.0,8.0,1983.0,0.0,900,22.5,63.5,,,30.0,4.46,,,,27.449999,1983-3
434,2,9.0,8.0,1983.0,0.0,1200,22.5,62.0,,,30.0,4.46,2.0,,,25.75,1983-3
435,2,9.0,8.0,1983.0,0.0,1500,22.25,61.5,,,30.0,4.46,,,,25.75,1983-3
436,2,9.0,8.0,1983.0,0.0,1800,22.0,61.0,,,30.0,4.46,2.0,,,25.14,1983-3
437,2,9.0,8.0,1983.0,0.0,2100,21.83,60.67,,,30.0,4.46,,,,25.14,1983-3
438,2,10.0,8.0,1983.0,0.0,0,21.67,60.33,,,30.0,4.46,,,,25.869999,1983-3
439,2,10.0,8.0,1983.0,0.0,300,21.5,60.0,,,30.0,4.46,2.0,,,25.869999,1983-3
440,2,10.0,8.0,1983.0,0.0,600,21.5,59.67,,,28.33,4.01,,,,25.869999,1983-3
441,2,10.0,8.0,1983.0,0.0,900,21.5,59.33,,,26.67,3.55,,,,,1983-3
442,2,10.0,8.0,1983.0,0.0,1200,21.5,59.0,,,25.0,3.1,1.0,,,,1983-3
443,2,10.0,8.0,1983.0,0.0,1500,21.5,58.25,,,25.0,3.1,,,,,1983-3
444,2,10.0,8.0,1983.0,0.0,1800,21.5,57.5,,,25.0,3.1,1.0,,,,1983-3
445,2,9.0,9.0,1983.0,0.0,0,25.0,82.5,,,25.0,3.1,1.0,,,,1983-4
446,2,9.0,9.0,1983.0,0.0,300,24.5,82.0,,,25.0,3.1,1.0,,,,1983-4
447,2,9.0,9.0,1983.0,0.0,600,24.5,81.0,,,25.0,3.1,1.0,,,,1983-4
448,2,9.0,9.0,1983.0,0.0,900,24.5,80.5,,,25.0,3.1,,,,,1983-4
449,2,9.0,9.0,1983.0,0.0,1200,24.5,80.0,,,25.0,3.1,1.0,,,,1983-4
450,2,9.0,9.0,1983.0,0.0,1500,24.75,79.75,,,25.0,3.1,,,,,1983-4
451,2,9.0,9.0,1983.0,0.0,1800,25.0,79.5,,,25.0,3.1,1.0,,,,1983-4
452,2,9.0,9.0,1983.0,0.0,2100,25.25,79.5,,,25.0,3.1,,,,,1983-4
453,2,10.0,9.0,1983.0,0.0,0,25.5,79.5,,,25.0,3.1,1.0,,,,1983-4
454,2,10.0,9.0,1983.0,0.0,300,27.0,80.0,,,25.0,3.1,1.0,,,,1983-4
455,2,10.0,9.0,1983.0,0.0,600,27.5,80.0,,,25.0,3.1,1.0,,,,1983-4
456,2,10.0,9.0,1983.0,0.0,900,27.75,79.75,,,25.0,3.1,,,,,1983-4
457,2,10.0,9.0,1983.0,0.0,1200,28.0,79.5,,,25.0,3.1,1.0,,,,1983-4
458,0,14.0,10.0,1983.0,1.0,300,19.0,91.0,1.5,,25.0,3.1,1.0,,,29.3,1983-5
459,0,14.0,10.0,1983.0,1.0,600,19.17,90.83,2.33,,35.0,7.07,,,,29.3,1983-5
460,0,14.0,10.0,1983.0,1.0,900,19.33,90.67,3.17,,45.0,11.03,,,,29.3,1983-5
461,0,14.0,10.0,1983.0,1.0,1200,19.5,90.5,4.0,,55.0,15.0,3.0,,,28.98,1983-5
462,0,14.0,10.0,1983.0,1.0,1500,19.9,90.7,4.0,,55.0,15.0,,,,29.369999,1983-5
463,0,14.0,10.0,1983.0,1.0,1800,20.3,90.9,4.0,,55.0,15.0,,,,29.369999,1983-5
464,0,14.0,10.0,1983.0,1.0,2100,20.7,91.1,4.0,,55.0,15.0,,,,29.519999,1983-5
465,0,15.0,10.0,1983.0,1.0,0,21.1,91.3,4.0,,55.0,15.0,,,,28.43,1983-5
466,0,15.0,10.0,1983.0,1.0,300,21.5,91.5,4.0,,55.0,15.0,3.0,,,,1983-5
467,0,15.0,10.0,1983.0,1.0,600,21.5,91.5,3.67,,50.0,12.64,,,,,1983-5
468,0,15.0,10.0,1983.0,1.0,900,21.5,91.5,3.33,,45.0,10.29,,,,,1983-5
469,0,15.0,10.0,1983.0,1.0,1200,21.5,91.5,3.0,,40.0,7.93,3.0,,,,1983-5
470,0,15.0,10.0,1983.0,1.0,1500,21.5,91.5,3.0,,40.0,7.93,,,,,1983-5
471,0,11.0,6.0,1983.0,0.0,300,12.0,88.5,1.5,,25.0,3.1,1.0,,,30.13,1983-6
472,0,11.0,6.0,1983.0,0.0,600,12.33,88.17,1.83,,30.0,4.71,,,,30.13,1983-6
473,0,11.0,6.0,1983.0,0.0,900,12.67,87.83,2.17,,35.0,6.32,,,,30.06,1983-6
474,0,11.0,6.0,1983.0,0.0,1200,13.0,87.5,2.5,,40.0,7.93,2.0,,,30.06,1983-6
475,2,21.0,12.0,1983.0,1.0,1200,7.5,81.0,1.5,,25.0,3.1,1.0,,,,1983-7
476,2,21.0,12.0,1983.0,1.0,1500,7.7,80.9,1.5,,25.0,3.1,,,,,1983-7
477,2,21.0,12.0,1983.0,1.0,1800,7.9,80.8,1.5,,25.0,3.1,,,,,1983-7
478,2,21.0,12.0,1983.0,1.0,2100,8.1,80.7,1.5,,25.0,3.1,,,,,1983-7
479,2,22.0,12.0,1983.0,1.0,0,8.3,80.6,1.5,,25.0,3.1,,,,,1983-7
480,2,22.0,12.0,1983.0,1.0,300,8.5,80.5,1.5,,25.0,3.1,1.0,,,,1983-7
481,2,22.0,12.0,1983.0,1.0,600,8.83,80.17,1.5,,25.0,3.1,,,,26.41,1983-7
482,2,22.0,12.0,1983.0,1.0,900,9.17,79.83,1.5,,25.0,3.1,,,,26.41,1983-7
483,2,22.0,12.0,1983.0,1.0,1200,9.5,79.5,1.5,,25.0,3.1,1.0,,,26.279999,1983-7
484,1,5.0,6.0,1984.0,0.0,1200,18.5,67.5,1.5,,25.0,3.1,1.0,,,29.439999,1984-1
485,1,5.0,6.0,1984.0,0.0,1500,18.8,67.5,1.5,,25.0,3.1,,,,29.65,1984-1
486,1,5.0,6.0,1984.0,0.0,1800,19.1,67.5,1.5,,25.0,3.1,,,,29.65,1984-1
487,1,5.0,6.0,1984.0,0.0,2100,19.4,67.5,1.5,,25.0,3.1,,,,29.65,1984-1
488,1,6.0,6.0,1984.0,0.0,0,19.7,67.5,1.5,,25.0,3.1,,,,29.51,1984-1
489,1,6.0,6.0,1984.0,0.0,300,20.0,67.5,1.5,,25.0,3.1,1.0,,,29.51,1984-1
490,1,6.0,6.0,1984.0,0.0,600,20.5,67.5,1.5,,25.0,3.1,,,,29.51,1984-1
491,1,6.0,6.0,1984.0,0.0,900,21.0,67.5,1.5,,25.0,3.1,,,,29.8,1984-1
492,1,6.0,6.0,1984.0,0.0,1200,21.5,67.5,1.5,,25.0,3.1,1.0,,,29.029999,1984-1
493,0,31.0,7.0,1984.0,0.0,300,20.0,88.5,1.5,,25.0,3.1,1.0,,,29.019999,1984-2
494,0,31.0,7.0,1984.0,0.0,600,20.0,87.83,1.5,,25.0,3.1,,,,29.019999,1984-2
495,0,31.0,7.0,1984.0,0.0,900,20.0,87.17,1.5,,25.0,3.1,,,,29.439999,1984-2
496,0,31.0,7.0,1984.0,0.0,1200,20.0,86.5,1.5,,25.0,3.1,1.0,,,,1984-2
