,lati,long,ecp,mssw,sst,cyclone_id,distance,direction
3310,13.3,82.5,980.0,70.0,27.73,2016-9,33.62012349902466,267.0312736073954
3311,13.1,82.3,980.0,70.0,27.73,2016-9,19.286124962748705,246.34980634552664
3312,13.2,81.9,978.0,70.0,27.73,2016-9,27.78542260817294,323.0369468033633
3313,13.2,81.6,975.0,70.0,26.64,2016-9,20.180368119320224,339.95470349336574
3314,13.2,81.2,975.0,70.0,27.32,2016-9,26.907156245853052,340.1324618848551
3315,13.2,80.7,975.0,70.0,27.32,2016-9,33.63394330388525,337.1530250668926
3316,13.1,80.3,975.0,60.0,27.35125,2016-9,27.785422608174574,339.02539720546065
3317,13.0,79.9,984.0,50.0,27.3825,2016-9,27.79601219575019,334.154189431014
3318,12.0,88.0,1001.0,25.0,29.92,2017-1,0.0,0.0
3319,12.5,88.3,1001.0,25.0,29.92,2017-1,40.04723064734887,141.9239573995189
3320,13.2,89.0,1000.0,25.0,29.07,2017-1,67.547677121287,113.71524515296205
3321,13.7,89.5,999.0,30.0,28.92,2017-1,48.19100744715835,149.10809116478612
3322,14.3,90.1,999.0,30.0,28.92,2017-1,57.76336963814816,192.43931711538463
3323,14.8,90.55,998.5,32.5,28.75,2017-1,45.81669813586123,215.3800319701733
3324,15.3,91.0,998.0,35.0,28.75,2017-1,45.77120085052754,232.45190470089432
3325,15.5,91.2,996.0,40.0,28.439999,2017-1,19.19493711214979,213.34793310993322
3326,16.2,92.0,996.0,40.0,27.96,2017-1,71.87873673355925,253.88331520331718
3327,16.7,92.5,996.0,40.0,28.14,2017-1,47.866859694823624,218.8877027708701
3328,17.0,92.9,996.0,40.0,28.33,2017-1,33.60497292412194,193.11828951481633
3329,17.5,93.2,996.0,40.0,28.0,2017-1,39.816338906307784,168.0235251846538
3330,17.8,93.6,996.0,40.0,28.06,2017-1,33.51497624718964,154.94313138640825
3331,18.1,93.9,996.0,40.0,28.06,2017-1,28.609316789612997,151.72673183333987
3332,18.4,94.3,996.0,40.0,28.06,2017-1,33.444931411594546,143.68954051672029
3333,19.0,95.0,1000.0,30.0,28.246666333333334,2017-1,61.78457328842363,122.59408897537234
3334,14.0,88.5,998.0,25.0,30.519999,2017-2,0.0,0.0
3335,14.5,89.5,998.0,25.0,30.3,2017-2,75.35302081203092,306.9596768492771
3336,15.0,90.0,997.0,25.0,30.599998,2017-2,48.05806712841772,309.91025718152025
3337,15.4,90.5,996.0,30.0,30.599998,2017-2,43.30415819114018,296.45692278460024
3338,15.7,90.7,995.0,30.0,30.279999,2017-2,24.6350010111853,332.3937259871491
3339,16.0,91.0,994.0,35.0,30.279999,2017-2,28.761978149377814,323.5561769638665
3340,16.3,91.2,994.0,35.0,30.279999,2017-2,24.613665097191955,341.0234017557601
3341,16.6,91.3,992.0,40.0,30.21,2017-2,21.761474467466165,354.4364973755383
3342,17.0,91.3,990.0,45.0,28.92,2017-2,27.637368697852757,-0.0
3343,17.3,91.3,990.0,45.0,28.92,2017-2,20.728026523389193,0.0
3344,17.8,91.4,988.0,45.0,29.9,2017-2,35.16920821056165,2.92323453277247
3345,18.3,91.5,986.0,45.0,29.869999,2017-2,35.16576023401443,6.015380761489053
3346,18.6,91.5,984.0,50.0,31.599998,2017-2,20.728026523389413,0.0
3347,18.8,91.5,980.0,55.0,31.599998,2017-2,13.81868434892607,0.0
3348,20.0,91.6,980.0,55.0,31.099998,2017-2,83.16782503671067,176.18788339402752
3349,20.3,91.6,978.0,60.0,31.099998,2017-2,20.728026523389413,180.0
3350,21.1,91.8,978.0,60.0,30.859999,2017-2,56.766097563422086,187.17514478444448
3351,21.8,91.9,978.0,60.0,30.825713285714283,2017-2,48.79104058782577,186.7368780383858
3352,20.5,89.5,990.0,25.0,30.619999,2017-3,0.0,0.0
3353,21.0,89.75,989.0,25.0,30.72,2017-3,38.13646192444803,338.2899156710224
3354,21.5,90.0,988.0,25.0,30.561,2017-3,38.113612675706484,338.4524392810965
3355,22.0,90.25,988.0,27.5,30.401999999999997,2017-3,38.09030991914249,341.45923739988683
3356,19.0,86.0,992.0,25.0,29.13,2017-4,0.0,0.0
3357,19.0,86.0,992.0,25.0,29.13,2017-4,0.0,0.0
3358,19.5,85.5,992.0,25.0,29.1405,2017-4,47.51015280524916,264.83620700958113
3359,19.7,85.4,992.0,25.0,29.151,2017-4,15.274914803500314,193.61751901692472
3360,6.5,81.8,1004.0,25.0,28.64,2017-9,0.0,0.0
3361,6.5,80.4,1004.0,25.0,25.51,2017-9,96.10896031973836,282.9033712335115
3362,6.35,80.2,1003.0,25.0,25.51,2017-9,17.203996875239547,348.564251571798
3363,6.2,80.0,1002.0,25.0,25.51,2017-9,17.20719077851659,348.57731740889915
3364,6.25,79.6,1002.0,25.0,25.51,2017-9,27.690755991359236,334.5915021590928
3365,6.3,79.2,1002.0,25.0,28.55,2017-9,27.688150828662565,324.7771621936706
3366,6.5,78.6,1001.0,30.0,28.55,2017-9,43.4534713976265,253.22222492729748
3367,6.7,78.3,1000.0,30.0,29.0,2017-9,24.797796950493655,204.21826726556708
3368,7.5,77.5,999.0,35.0,28.66,2017-9,77.8708194910254,199.99882300739057
3369,7.8,76.9,998.0,40.0,29.08,2017-9,46.01950881641949,308.736611763332
3370,7.9,76.4,996.0,45.0,29.09,2017-9,34.91347233040546,2.2071112468599665
3371,8.2,75.8,996.0,45.0,29.09,2017-9,45.98421987601934,11.108983015349542
3372,8.3,75.4,996.0,45.0,29.34,2017-9,28.210559244847733,10.53974137247683
3373,8.5,74.9,994.0,45.0,29.34,2017-9,36.864085315980255,32.735853437526075
3374,8.6,74.5,994.0,45.0,29.869999,2017-9,28.19006397448692,96.79009600441157
3375,8.8,74.0,992.0,50.0,29.8,2017-9,36.839154650034956,147.08711524244765
3376,8.9,73.8,990.0,55.0,29.8,2017-9,15.302784164916957,168.71472415114604
3377,9.0,73.4,989.0,60.0,29.39,2017-9,28.16160861270653,159.2101209978472
3378,9.1,73.0,988.0,65.0,29.39,2017-9,28.154293454067023,155.9164042095323
3379,9.2,72.8,986.0,65.0,29.39,2017-9,15.292685687278397,164.20737166445235
3380,9.3,72.5,984.0,65.0,29.71,2017-9,21.593715628886027,139.9805320155143
3381,9.4,72.1,982.0,70.0,29.71,2017-9,28.13186523576693,72.98105877886968
3382,9.5,71.8,980.0,75.0,28.81,2017-9,21.582578857595188,31.152497092285515
3383,9.6,71.5,978.0,80.0,27.939999,2017-9,21.5769222022374,20.640160973590092
3384,9.7,71.2,978.0,80.0,28.93,2017-9,21.57120673054356,16.93243195752567
3385,9.8,71.0,976.0,85.0,28.93,2017-9,15.271493475920733,10.67631155357947
3386,10.2,70.6,976.0,85.0,28.93,2017-9,38.789338749778224,25.037956405867362
3387,10.5,70.3,976.0,85.0,29.08,2017-9,29.076327492179317,57.40910705226087
3388,10.8,70.0,976.0,85.0,29.22,2017-9,29.062460615699756,173.14306982641295
3389,11.1,69.7,976.0,85.0,29.22,2017-9,29.04820931976938,181.9953219890281
3390,11.3,69.5,976.0,85.0,29.22,2017-9,19.35736716349267,183.4267018968632
3391,11.7,69.2,976.0,85.0,28.01,2017-9,34.298625671031466,193.26601741022387
3392,12.1,69.0,977.0,80.0,28.01,2017-9,30.76783797788002,207.13892964029668
3393,12.3,68.9,978.0,75.0,28.01,2017-9,15.380606500582704,241.4794736958006
3394,12.4,68.8,980.0,75.0,28.01,2017-9,9.658889187179705,326.1140622069068
3395,12.9,68.7,982.0,75.0,27.939999,2017-9,35.198358012536715,352.08816799347994
3396,13.1,68.6,982.0,75.0,27.939999,2017-9,15.371377832698942,354.32292551423603
3397,13.5,68.5,982.0,75.0,27.74,2017-9,28.44356617697533,356.5943684220942
3398,14.0,68.5,982.0,75.0,27.74,2017-9,34.54671087231549,0.0
3399,14.5,68.5,984.0,70.0,26.75,2017-9,34.54671087231559,-0.0
3400,14.7,68.5,986.0,65.0,26.949999,2017-9,13.81868434892596,-0.0
3401,14.9,68.7,986.0,65.0,26.269999,2017-9,19.22112061510802,340.5368250272107
3402,15.2,69.0,986.0,65.0,26.269999,2017-9,28.815483204198888,326.31409837072556
3403,15.7,69.2,988.0,60.0,26.72,2017-9,37.025372260505456,294.6344885310584
3404,16.1,69.5,988.0,60.0,28.09,2017-9,34.076770289931005,265.2745997834016
3405,16.5,69.8,990.0,55.0,28.09,2017-9,34.053309555814636,238.59702474756398
3406,16.9,70.1,992.0,55.0,28.119999,2017-9,34.02931423379176,206.4801881345719
3407,17.3,70.4,994.0,50.0,28.109999,2017-9,34.004787875163046,178.80686650061304
3408,17.7,70.7,996.0,45.0,26.82,2017-9,33.979734116768434,162.25760464670455
3409,18.1,71.0,998.0,40.0,26.82,2017-9,33.95415668094371,154.54942584772718
3410,18.3,71.2,1000.0,30.0,26.82,2017-9,19.059996637893644,160.20967034628123
3411,18.5,71.4,1002.0,30.0,26.82,2017-9,19.049568249168246,158.4014445011634
3412,18.8,71.6,1003.0,25.0,26.21,2017-9,24.51690825948894,160.43473433775432
3413,19.2,71.9,1004.0,20.0,26.21,2017-9,33.88114991227731,156.3887850131439
3414,12.75,75.55,1003.0,22.5,27.4899995,2017-9,507.25755518598686,302.96148261319604
3415,17.2,89.0,997.0,25.0,29.099998,2018-10,0.0,0.0
3416,17.4,88.8,996.0,25.0,29.099998,2018-10,19.105633759784958,181.82558898350138
3417,17.45,88.15,996.0,25.0,28.859999,2018-10,42.988774969666636,185.92619103106244
3418,17.5,87.5,996.0,25.0,27.72,2018-10,42.977060242181004,189.4959324978468
3419,17.5,87.0,995.0,30.0,27.56,2018-10,32.94777429794616,194.8208220867505
3420,17.6,86.8,995.0,30.0,27.56,2018-10,14.877239947218955,214.68533829088798
3421,18.0,86.3,994.5,30.0,28.599998,2018-10,42.96234606400223,333.93735149360026
3422,18.4,85.8,994.0,30.0,28.599998,2018-10,42.90531098184553,334.32595415981086
3423,18.7,85.6,992.0,35.0,28.859999,2018-10,24.521017374456967,345.96252885283985
3424,19.2,85.0,992.0,35.0,29.119999,2018-10,52.25729015816054,249.1989396552073
3425,19.24,84.93,992.11,35.0,29.119999,2018-10,5.338103290418628,193.01112437901563
3426,19.29,84.87,992.22,35.0,28.71,2018-10,5.220147465759626,188.05140411941832
3427,11.2,67.0,1003.0,25.0,28.88,2018-11,0.0,0.0
3428,11.3,66.9,1002.0,25.0,28.88,2018-11,9.677863774148467,357.8879875161766
3429,11.45,66.7,1002.0,25.0,28.88,2018-11,17.05698056961288,354.7954890788355
3430,11.6,66.5,1002.0,25.0,28.439999,2018-11,17.051277208743844,353.5022813748212
3431,11.75,66.15,1002.0,25.0,28.439999,2018-11,25.850875691248003,344.20769419853474
3432,11.9,65.8,1002.0,25.0,28.39,2018-11,25.839065062904343,330.7564789947564
3433,12.0,65.6,1002.0,25.0,28.39,2018-11,15.182493977543347,319.72620895197565
3434,12.0,65.4,1002.0,25.0,28.619999,2018-11,13.516712644556932,270.7008469530227
3435,12.0,64.8,1001.0,30.0,28.619999,2018-11,40.550130814186865,227.63427797270583
3436,12.1,64.3,1001.0,30.0,29.039999,2018-11,34.48475708218195,207.40907984072481
3437,12.15,63.9,1000.5,30.0,29.039999,2018-11,27.240770479390108,200.89268947192775
3438,12.2,63.5,1000.0,30.0,29.039999,2018-11,27.235735263287573,204.06912829144616
3439,12.25,62.95,999.5,32.5,28.949999,2018-11,37.299967419921366,230.84744212804145
3440,12.3,62.4,999.0,35.0,28.71,2018-11,37.292961285150255,281.7819914037202
3441,12.4,62.0,998.0,40.0,28.71,2018-11,27.867920250050254,325.55308239729277
3442,12.4,61.8,997.0,40.0,28.71,2018-11,13.496325610690521,345.2567595396053
3443,12.5,61.5,996.0,45.0,28.71,2018-11,21.387393720139332,342.0543635510311
3444,12.5,61.0,996.0,45.0,28.89,2018-11,33.7278108701842,331.00272733760505
3445,12.6,60.8,996.0,45.0,27.84,2018-11,15.155160199873473,347.0324966847606
3446,12.7,60.5,994.0,45.0,26.849998,2018-11,21.37251530020041,333.74225054208176
3447,12.8,60.2,994.0,45.0,26.849998,2018-11,21.36498908491598,311.16995466324727
3448,12.9,60.2,994.0,45.0,26.22,2018-11,6.909342174463292,0.0
3449,13.0,60.1,994.0,45.0,26.22,2018-11,9.6478235158233,254.16595784197375
3450,13.1,60.1,994.0,45.0,26.22,2018-11,6.909342174462852,180.0
3451,13.2,60.0,992.0,50.0,26.22,2018-11,9.64402338080705,194.13464316816487
3452,13.3,59.7,990.0,55.0,26.22,2018-11,21.326489180472905,198.32761944152608
3453,13.4,59.5,990.0,55.0,26.22,2018-11,15.11668926799925,188.91225466662397
3454,13.5,59.3,990.0,55.0,27.689999,2018-11,15.111718145214947,186.98160872772715
3455,13.6,59.1,988.0,60.0,27.689999,2018-11,15.106711047885291,185.84588197446544
3456,14.1,59.0,985.0,65.0,27.83,2018-11,0.0,180.0
3457,14.1,59.0,984.0,65.0,27.83,2018-11,0.0,0.0
3458,14.2,58.9,978.0,75.0,27.83,2018-11,9.624191288342052,179.45406376449688
3459,14.4,58.7,978.0,75.0,27.83,2018-11,19.242190672361982,170.743425961001
3460,14.4,58.6,978.0,75.0,27.83,2018-11,6.692272432127266,173.18795880320823
3461,14.5,58.5,978.0,75.0,28.9,2018-11,9.6179729767532,118.63658880017282
3462,14.6,58.4,978.0,75.0,28.72,2018-11,0.0,-0.0
3463,14.6,58.4,978.0,75.0,28.72,2018-11,0.0,0.0
3464,14.7,58.1,978.0,75.0,28.74,2018-11,21.211014195166538,16.68425125577928
3465,14.5,58.0,980.0,70.0,27.849998,2018-11,15.351276950069954,4.385220200592976
3466,14.5,57.8,980.0,70.0,27.849998,2018-11,0.0,-0.0
3467,14.5,57.8,980.0,70.0,27.849998,2018-11,0.0,0.0
3468,14.5,57.7,980.0,70.0,27.849998,2018-11,0.0,-0.0
3469,14.5,57.7,980.0,70.0,27.849998,2018-11,0.0,0.0
3470,14.6,57.6,980.0,70.0,28.74,2018-11,9.615872799425306,3.074642589276474
3471,14.7,57.6,980.0,65.0,28.74,2018-11,0.0,-0.0
3472,14.7,57.6,984.0,60.0,28.76,2018-11,0.0,0.0
3473,14.7,57.4,987.0,55.0,28.099998,2018-11,13.366367319529955,6.362613838794466
3474,14.7,57.3,990.0,50.0,28.099998,2018-11,6.683183823631105,3.1098679788734893
3475,14.7,57.2,990.0,50.0,28.099998,2018-11,6.683183823630255,3.066160948748366
3476,14.7,57.1,991.0,50.0,28.099998,2018-11,6.683183823630681,3.053696045518117
3477,14.7,56.9,992.0,50.0,28.099998,2018-11,13.366367319530381,6.211071815615992
3478,14.8,56.6,994.0,45.0,28.099998,2018-11,21.202334830617364,12.542816531179138
3479,14.8,56.3,994.0,45.0,27.66,2018-11,20.04033934863663,16.363557921944594
3480,14.8,56.0,994.0,45.0,27.689999,2018-11,20.040339348635776,26.42391506950594
3481,14.8,55.6,994.0,40.0,27.689999,2018-11,26.720450915725525,90.29146752050285
3482,14.9,55.2,994.0,40.0,26.42,2018-11,27.59332414286656,149.7576296488664
3483,14.9,54.8,994.0,40.0,26.42,2018-11,26.70808841888175,160.3671839609004
3484,14.9,54.4,994.0,40.0,26.34,2018-11,26.70808841888175,163.8295720867239
3485,14.9,54.0,994.0,40.0,26.34,2018-11,26.70808841888175,164.26638480693802
3486,15.0,53.7,996.0,40.0,26.34,2018-11,21.184804229767053,164.90186038811325
3487,15.1,53.3,996.0,40.0,27.689999,2018-11,27.569229986180645,146.72831654652876
3488,15.3,52.8,998.0,40.0,26.41,2018-11,36.08858740129586,73.10136236982007
3489,15.6,52.5,998.0,40.0,26.726,2018-11,28.789055176360424,23.31327364768708
3490,15.9,52.1,999.0,35.0,27.042,2018-11,33.7223148323284,22.505139852283655
3491,14.0,88.8,1002.0,25.0,29.57,2018-12,0.0,0.0
3492,14.0,88.8,1002.0,25.0,29.57,2018-12,0.0,0.0
3493,14.15,88.5,1002.0,25.0,29.439999,2018-12,22.619747842932686,0.2508327642591931
3494,14.3,88.2,1002.0,25.0,29.439999,2018-12,22.60795713137021,2.75471928365947
3495,14.4,87.9,1001.0,27.5,29.439999,2018-12,21.23670812152698,4.632284005641116
3496,14.5,87.6,1000.0,30.0,29.439999,2018-12,21.228200875625788,7.934637932839599
3497,14.6,87.35,1000.0,30.0,30.0,2018-12,18.09078462476212,12.91821367179505
3498,14.7,87.1,1000.0,30.0,29.73,2018-12,18.083761616098474,40.3296156528581
3499,14.7,86.9,999.0,30.0,29.73,2018-12,13.366367319529955,114.04561891472521
3500,14.8,86.7,998.0,35.0,29.73,2018-12,15.043829254438794,160.0840893491108
3501,14.9,86.6,997.0,35.0,29.73,2018-12,9.609490279800635,172.51382523781527
3502,15.1,86.4,996.0,40.0,29.55,2018-12,19.212501484572623,168.49129140337084
3503,15.3,86.2,995.0,40.0,29.55,2018-12,19.20377355783006,169.2352963260296
3504,15.5,86.0,996.0,45.0,30.109999,2018-12,19.19493711214979,168.6081793635143
3505,15.7,85.8,994.0,50.0,30.109999,2018-12,19.185992428569786,166.32876289780688
3506,16.0,85.8,990.0,55.0,30.039999,2018-12,20.728026523389193,180.0
3507,16.5,85.8,988.0,60.0,30.039999,2018-12,34.5467108723157,180.0
3508,17.0,85.6,982.0,70.0,30.06,2018-12,36.99418317446773,6.284252367496651
3509,17.3,85.4,976.0,75.0,30.34,2018-12,24.576468478961942,359.7153348364438
3510,17.5,85.3,972.0,80.0,30.34,2018-12,15.310973466965327,358.7021405334252
3511,17.7,85.2,972.0,80.0,30.34,2018-12,15.307851821105775,357.6583699610282
3512,18.2,85.1,972.0,80.0,30.34,2018-12,35.16645657271053,354.31385757947
3513,18.6,84.7,972.0,80.0,29.949999,2018-12,38.09909713883816,289.7658116898075
3514,18.8,84.4,972.0,80.0,29.9044435,2018-12,24.009196439729756,220.42405034536475
3515,11.7,92.5,1003.0,25.0,29.13,2018-13,0.0,0.0
3516,12.0,92.0,1002.0,25.0,29.13,2018-13,39.6584890044908,336.1096383316704
3517,12.3,91.4,1001.5,27.5,28.939999,2018-13,45.52053517060094,311.53577726630846
3518,12.6,90.8,1001.0,30.0,28.99,2018-13,45.479370602477054,243.5541580697663
3519,12.8,90.35,1000.5,30.0,28.57,2018-13,33.330857503166904,208.80729346128012
3520,13.0,89.9,1000.0,30.0,28.57,2018-13,33.30897767865934,203.37479094663314
3521,13.07,89.8,999.83,30.83,28.57,2018-13,8.288702002854018,185.16488626433227
3522,13.13,89.7,999.67,31.67,28.49,2018-13,7.903964537027349,185.2565351594477
3523,13.2,89.6,999.5,32.5,28.49,2018-13,8.285816712691805,185.4813302528642
3524,13.27,89.5,999.33,33.33,28.49,2018-13,8.284251661928433,185.91038779824387
3525,13.33,89.4,999.17,34.17,28.89,2018-13,7.899275995879943,186.64704659228929
3526,13.4,89.3,999.0,35.0,28.89,2018-13,8.28132392645767,187.99628735569627
3527,13.41,89.26,999.0,35.0,28.89,2018-13,2.7758067696239075,183.4886138844985
3528,13.42,89.21,999.0,35.0,28.89,2018-13,3.43070721769793,184.9270451217238
3529,13.43,89.17,999.0,35.0,28.89,2018-13,2.775589995736116,184.43888241582104
3530,13.44,89.12,999.0,35.0,28.89,2018-13,3.430432976580862,186.60021859863164
3531,13.46,89.08,999.0,35.0,28.89,2018-13,3.022344033335616,186.5119846788178
3532,13.47,89.03,999.0,35.0,28.89,2018-13,3.430020864725296,190.91310690490008
3533,13.48,88.99,999.0,35.0,28.89,2018-13,2.7750466780617473,192.39798849265534
3534,13.49,88.94,999.0,35.0,28.89,2018-13,3.4297456234225705,210.51363506900617
3535,13.5,88.9,999.0,35.0,28.699999,2018-13,2.7748287978915753,266.64824897593314
3536,13.5,88.5,998.0,40.0,28.609999,2018-13,26.873743026573038,330.6350083334254
3537,13.5,88.2,998.0,40.0,28.609999,2018-13,20.155308245827776,344.84385801767286
3538,13.5,88.0,998.0,40.0,28.609999,2018-13,13.436872628598262,351.4122301538758
3539,13.5,87.7,998.0,40.0,28.609999,2018-13,20.155308245827776,349.2320729010193
3540,13.4,87.4,998.0,40.0,28.859999,2018-13,21.310684348798855,348.4157348737058
3541,13.5,87.2,998.0,40.0,28.519999,2018-13,15.111718145214947,353.14858288519844
3542,13.3,87.1,998.0,40.0,28.72,2018-13,9.64210245897328,355.74564989291054
3543,13.1,87.0,998.0,40.0,28.72,2018-13,15.368984470940857,355.0569823271083
3544,12.9,86.9,998.0,40.0,28.72,2018-13,0.0,0.0
3545,12.9,86.9,998.0,40.0,28.72,2018-13,0.0,0.0
3546,12.6,87.3,998.0,40.0,28.72,2018-13,34.00396031607098,33.22457311478322
3547,12.9,87.5,998.0,40.0,29.099998,2018-13,24.724596435793554,14.855836525178129
3548,13.2,87.5,996.0,45.0,29.099998,2018-13,20.728026523389193,0.0
3549,13.2,87.3,996.0,45.0,28.72,2018-13,13.453579191416427,350.46504999350265
3550,13.2,87.2,998.0,40.0,28.67,2018-13,6.72678972926845,355.3179876710887
3551,13.3,87.1,998.0,40.0,28.67,2018-13,0.0,0.0
3552,13.5,86.6,998.0,40.0,28.38,2018-13,36.336365526190846,337.1118883644741
3553,13.4,86.4,998.0,40.0,28.76,2018-13,15.111718145214228,348.6178727548911
3554,13.4,86.0,998.0,40.0,28.76,2018-13,26.88496267416259,317.69854151704243
3555,13.2,85.8,998.0,40.0,28.76,2018-13,19.282269223137096,333.65781350185495
3556,13.2,85.6,998.0,40.0,28.76,2018-13,13.453579191416427,309.42219398951113
3557,13.1,85.5,998.0,40.0,28.76,2018-13,9.64402338080646,328.4855885237381
3558,13.1,85.3,998.0,40.0,28.789999,2018-13,13.459066104246459,249.3449854404957
3559,13.0,85.1,998.0,40.0,28.789999,2018-13,15.131386539422959,228.24463433566777
3560,12.8,84.8,996.0,45.0,28.789999,2018-13,24.47840927254603,228.6711708539339
3561,12.6,84.6,996.0,45.0,28.789999,2018-13,19.304986350971127,218.52270490639333
3562,12.4,84.2,996.0,45.0,28.769999,2018-13,30.314963491795385,224.15758291226868
3563,12.2,84.2,996.0,45.0,28.769999,2018-13,13.81868434892618,180.0
3564,12.0,83.8,996.0,45.0,28.769999,2018-13,30.3515538793451,220.55112718422865
3565,11.8,83.4,996.0,45.0,28.279999,2018-13,30.369413695164837,206.8495805544834
3566,11.5,83.2,996.0,45.0,28.33,2018-13,24.755202753074418,190.48728969028696
3567,11.3,82.6,994.0,50.0,28.48,2018-13,42.92335887537464,192.30922305180428
3568,11.2,82.0,990.0,55.0,28.039999,2018-13,41.24235464110441,186.65521452071513
3569,11.0,81.5,989.0,55.0,28.039999,2018-13,36.60865863050745,180.12368708340702
3570,10.8,81.2,988.0,60.0,28.17,2018-13,24.601698079545194,176.56015839034714
3571,10.6,80.7,984.0,65.0,28.17,2018-13,36.6508954004896,166.9025574351266
3572,10.5,80.3,976.0,70.0,28.05,2018-13,28.03492457325981,162.73338738189844
3573,10.4,79.7,976.0,70.0,28.05,2018-13,41.34977800479833,106.54029265696879
3574,6.5,88.7,1004.0,25.0,28.91,2018-14,0.0,0.0
3575,6.7,88.6,1004.0,25.0,28.91,2018-14,15.429333686392997,203.08781672378947
3576,6.8,88.5,1003.0,25.0,28.9,2018-14,9.737478607725745,259.3166216691115
3577,7.3,88.2,1003.0,25.0,28.9,2018-14,40.20760166488927,347.64501327308176
3578,7.6,88.0,1002.0,30.0,28.88,2018-14,24.847461062018194,357.0190907345642
3579,8.2,87.6,1002.0,30.0,28.88,2018-14,49.67888663027957,9.763849946064012
3580,8.5,87.4,1002.0,30.0,28.83,2018-14,0.0,-0.0
3581,8.5,87.4,1002.0,30.0,28.83,2018-14,0.0,0.0
3582,8.6,86.8,1002.0,30.0,28.519999,2018-14,41.57349384269043,120.35215814076552
3583,8.8,86.2,1002.0,30.0,28.23,2018-14,43.24623463893066,149.2417794005959
3584,9.0,85.5,1002.0,30.0,28.09,2018-14,49.741075449969685,142.2393933660293
3585,9.2,85.2,1001.0,30.0,27.949999,2018-14,24.69533068264408,152.3581725762246
3586,9.4,85.1,1001.0,30.0,27.949999,2018-14,15.409356019168131,161.35861846579147
3587,9.85,85.0,1000.5,32.5,27.82,2018-14,31.829532205879516,20.252106877992688
3588,10.3,84.9,1000.0,35.0,27.82,2018-14,31.827546708469136,5.103343598016808
3589,10.7,84.7,1000.0,35.0,27.3,2018-14,30.796716433468404,3.3642782122229793
3590,11.0,84.6,1000.0,35.0,27.3,2018-14,21.810511346961178,359.9740158890966
3591,11.1,84.5,1000.0,35.0,27.949999,2018-14,9.681130096406143,359.3449711492145
3592,11.3,84.3,998.0,40.0,27.869999,2018-14,19.35736716349267,354.99337235966084
3593,11.8,84.1,996.0,45.0,27.65,2018-14,37.10491434015972,290.26913266373805
3594,12.2,83.9,996.0,45.0,27.65,2018-14,30.765643608129015,199.86093679549137
3595,12.75,83.6,994.0,50.0,27.57,2018-14,43.054664527014936,197.08605669494008
3596,13.3,83.0,992.0,55.0,27.689999,2018-14,55.45627605434305,224.5155996142667
3597,13.8,82.7,992.0,55.0,27.72,2018-14,39.99422639563567,336.6044777351751
3598,14.0,82.5,992.0,55.0,27.0,2018-14,19.25855310403089,357.3136772767201
3599,14.5,82.2,992.0,55.0,27.0,2018-14,39.96360873681224,6.10875993255675
3600,15.2,82.2,994.0,50.0,26.47,2018-14,48.365395221241634,-0.0
3601,15.8,82.2,997.0,45.0,25.99,2018-14,41.456053046778514,-0.0
3602,16.2,82.2,997.0,45.0,25.99,2018-14,27.63736869785232,-0.0
3603,16.7,82.3,998.0,40.0,26.438333333333333,2018-14,35.1764934941848,188.47660702453808
3604,16.9,82.4,1001.0,30.0,26.886666666666667,2018-14,15.320146921557598,184.6164435909384
3605,17.3,82.5,1004.0,30.0,27.335,2018-14,28.415408292138522,179.82608222851752
3606,13.0,50.0,1001.0,25.0,30.07,2018-2,0.0,0.0
3607,13.2,49.0,999.0,30.0,29.05,2018-2,0.0,0.0
3608,13.2,49.0,999.0,30.0,29.05,2018-2,0.0,0.0
3609,13.2,48.7,997.0,35.0,29.05,2018-2,20.180368119319372,342.8768968945997
3610,13.0,48.4,997.0,35.0,29.59,2018-2,24.46497630021104,339.2418014641644
3611,13.0,48.3,997.0,35.0,29.59,2018-2,6.732256138915512,352.32138669304294
3612,13.0,48.1,996.0,40.0,29.59,2018-2,13.464512018393503,340.2191990612865
3613,13.0,47.8,996.0,40.0,29.59,2018-2,20.196767378997105,308.6877365810124
3614,12.8,47.5,996.0,40.0,29.59,2018-2,24.47840927254603,293.6732148147645
3615,12.7,47.2,996.0,40.0,30.15,2018-2,21.364989084916377,258.26256848407075
3616,12.4,46.6,996.0,45.0,29.46,2018-2,45.46543168626702,244.6527790048674
3617,12.2,46.3,994.0,45.0,29.8,2018-2,24.5175080351828,213.86571305154962
3618,12.0,46.0,994.0,45.0,29.8,2018-2,24.53013985275266,206.73408815743738
3619,11.8,45.6,994.0,45.0,29.8,2018-2,30.369413695164837,203.99362588981543
3620,11.6,45.5,994.0,45.0,29.8,2018-2,15.386092328355089,185.328214377133
3621,11.4,45.3,994.0,45.0,29.48,2018-2,19.347398235497348,187.37998635724148
3622,11.3,45.1,994.0,45.0,29.48,2018-2,15.208519889796344,184.99206739567762
3623,11.2,45.0,994.0,45.0,29.48,2018-2,9.67786377414874,181.69157504207692
3624,11.1,44.8,994.0,45.0,29.32,2018-2,15.216903740369403,181.5717544106834
3625,10.9,44.4,994.0,45.0,30.01,2018-2,30.44618005003965,177.56584301972177
3626,10.8,44.1,996.0,40.0,30.01,2018-2,21.49804197547082,176.54913310849702
3627,10.6,43.9,998.0,40.0,30.01,2018-2,19.373414940598064,175.39619225890598
3628,8.5,58.5,1004.0,25.0,29.57,2018-3,0.0,0.0
3629,8.6,58.25,1003.5,25.0,29.89,2018-3,18.42587135650812,16.792565633613883
