,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,cyclone_id
4726,0,21.0,5.0,2014.0,1.0,300,15.5,90.5,1.5,1004.0,25.0,3.0,1.0,,,2014-2
4727,0,21.0,5.0,2014.0,1.0,600,16.0,90.5,1.5,1004.0,25.0,3.0,1.0,,,2014-2
4728,0,21.0,5.0,2014.0,1.0,1200,16.5,91.0,1.5,1002.0,25.0,4.0,1.0,,,2014-2
4729,0,21.0,5.0,2014.0,1.0,1800,16.5,91.0,1.5,1002.0,25.0,3.0,1.0,,,2014-2
4730,0,22.0,5.0,2014.0,1.0,0,16.5,92.0,1.5,1000.0,25.0,3.0,1.0,,,2014-2
4731,0,22.0,5.0,2014.0,1.0,300,16.5,92.0,1.5,1000.0,25.0,3.0,1.0,,,2014-2
4732,0,22.0,5.0,2014.0,1.0,600,17.0,92.5,1.5,1000.0,25.0,3.0,1.0,,,2014-2
4733,0,22.0,5.0,2014.0,1.0,1200,17.5,92.0,1.5,1000.0,25.0,4.0,1.0,,,2014-2
4734,0,22.0,5.0,2014.0,1.0,1800,17.5,92.0,1.5,1000.0,25.0,4.0,1.0,,,2014-2
4735,0,23.0,5.0,2014.0,1.0,0,17.0,91.0,1.5,1000.0,25.0,4.0,1.0,,,2014-2
4736,0,23.0,5.0,2014.0,1.0,300,,,,,,,,,,2014-2
4737,1,10.0,6.0,2014.0,1.0,900,15.5,68.5,1.5,998.0,25.0,3.0,1.0,,,2014-3
4738,1,10.0,6.0,2014.0,1.0,1200,16.0,68.0,1.5,996.0,25.0,3.0,1.0,,,2014-3
4739,1,10.0,6.0,2014.0,1.0,1800,16.5,67.5,2.0,994.0,30.0,5.0,2.0,,,2014-3
4740,1,11.0,6.0,2014.0,1.0,0,16.5,67.2,2.5,992.0,35.0,8.0,3.0,,,2014-3
4741,1,11.0,6.0,2014.0,1.0,300,16.7,67.0,2.5,992.0,35.0,8.0,3.0,,,2014-3
4742,1,11.0,6.0,2014.0,1.0,600,16.9,66.7,3.0,990.0,45.0,10.0,3.0,,,2014-3
4743,1,11.0,6.0,2014.0,1.0,900,17.0,66.5,3.0,990.0,45.0,10.0,3.0,,,2014-3
4744,1,11.0,6.0,2014.0,1.0,1200,17.3,66.2,3.0,988.0,45.0,10.0,3.0,,,2014-3
4745,1,11.0,6.0,2014.0,1.0,1500,17.5,66.0,3.0,988.0,45.0,10.0,3.0,,,2014-3
4746,1,11.0,6.0,2014.0,1.0,1800,17.5,65.8,3.0,988.0,45.0,10.0,3.0,,,2014-3
4747,1,11.0,6.0,2014.0,1.0,2100,17.5,65.7,3.0,988.0,45.0,10.0,3.0,,,2014-3
4748,1,12.0,6.0,2014.0,1.0,0,17.8,65.3,3.0,986.0,45.0,10.0,3.0,,,2014-3
4749,1,12.0,6.0,2014.0,1.0,300,18.0,65.0,3.0,986.0,45.0,10.0,3.0,,,2014-3
4750,1,12.0,6.0,2014.0,1.0,600,18.1,64.7,3.0,986.0,45.0,10.0,3.0,,,2014-3
4751,1,12.0,6.0,2014.0,1.0,900,18.3,64.3,3.0,988.0,45.0,10.0,3.0,,,2014-3
4752,1,12.0,6.0,2014.0,1.0,1200,18.3,63.9,3.0,988.0,45.0,10.0,3.0,,,2014-3
4753,1,12.0,6.0,2014.0,1.0,1500,18.3,63.6,3.0,988.0,45.0,10.0,3.0,,,2014-3
4754,1,12.0,6.0,2014.0,1.0,1800,18.3,63.4,3.0,988.0,45.0,10.0,3.0,,,2014-3
4755,1,12.0,6.0,2014.0,1.0,2100,18.4,63.3,3.0,988.0,45.0,10.0,3.0,,,2014-3
4756,1,13.0,6.0,2014.0,1.0,0,18.4,62.9,3.0,988.0,45.0,10.0,3.0,,,2014-3
4757,1,13.0,6.0,2014.0,1.0,300,18.7,62.7,3.0,990.0,45.0,10.0,3.0,,,2014-3
4758,1,13.0,6.0,2014.0,1.0,600,19.0,62.6,2.5,992.0,40.0,8.0,3.0,,,2014-3
4759,1,13.0,6.0,2014.0,1.0,900,19.5,62.5,2.0,994.0,30.0,5.0,2.0,,,2014-3
4760,1,13.0,6.0,2014.0,1.0,1200,19.8,62.4,1.5,996.0,25.0,3.0,1.0,,,2014-3
4761,1,13.0,6.0,2014.0,1.0,1800,20.0,62.0,1.5,996.0,25.0,3.0,1.0,,,2014-3
4762,1,14.0,6.0,2014.0,1.0,0,20.5,62.0,1.5,996.0,25.0,3.0,1.0,,,2014-3
4763,1,14.0,6.0,2014.0,1.0,300,,,,,,,,,,2014-3
4764,2,21.0,7.0,2014.0,1.0,300,22.0,87.0,,988.0,25.0,4.0,1.0,,,2014-4
4765,2,21.0,7.0,2014.0,1.0,600,22.2,86.4,,988.0,20.0,4.0,1.0,,,2014-4
4766,2,21.0,7.0,2014.0,1.0,1200,22.5,85.0,,988.0,20.0,4.0,1.0,,,2014-4
4767,2,21.0,7.0,2014.0,1.0,1800,22.5,84.0,,990.0,20.0,4.0,1.0,,,2014-4
4768,2,22.0,7.0,2014.0,1.0,0,22.5,83.0,,990.0,20.0,4.0,1.0,,,2014-4
4769,2,22.0,7.0,2014.0,1.0,300,22.5,82.5,,990.0,20.0,4.0,1.0,,,2014-4
4770,2,22.0,7.0,2014.0,1.0,600,22.5,82.0,,990.0,20.0,4.0,1.0,,,2014-4
4771,2,22.0,7.0,2014.0,1.0,1200,22.5,81.0,,990.0,20.0,4.0,1.0,,,2014-4
4772,2,22.0,7.0,2014.0,1.0,1800,22.5,79.6,,992.0,20.0,3.0,1.0,,,2014-4
4773,2,23.0,7.0,2014.0,1.0,0,22.5,78.2,,992.0,20.0,3.0,1.0,,,2014-4
4774,2,23.0,7.0,2014.0,1.0,300,22.5,77.5,,992.0,20.0,3.0,1.0,,,2014-4
4775,2,23.0,7.0,2014.0,1.0,600,22.5,77.0,,992.0,20.0,3.0,1.0,,,2014-4
4776,2,23.0,7.0,2014.0,1.0,1200,,,,,,,,,,2014-4
4777,0,3.0,8.0,2014.0,2.0,1200,21.5,88.5,1.5,990.0,25.0,4.0,1.0,,,2014-5
4778,0,3.0,8.0,2014.0,2.0,1800,21.9,88.3,2.0,990.0,30.0,6.0,2.0,,,2014-5
4779,0,4.0,8.0,2014.0,2.0,300,22.5,87.2,,990.0,30.0,6.0,2.0,,,2014-5
4780,0,4.0,8.0,2014.0,2.0,600,22.5,86.5,,990.0,30.0,6.0,2.0,,,2014-5
4781,0,4.0,8.0,2014.0,2.0,1200,22.2,86.1,,988.0,30.0,6.0,2.0,,,2014-5
4782,0,4.0,8.0,2014.0,2.0,1800,22.2,86.1,,990.0,30.0,6.0,2.0,,,2014-5
4783,0,5.0,8.0,2014.0,2.0,0,22.0,83.5,,990.0,30.0,6.0,2.0,,,2014-5
4784,0,5.0,8.0,2014.0,2.0,300,22.2,83.5,,994.0,30.0,6.0,2.0,,,2014-5
4785,0,5.0,8.0,2014.0,2.0,600,22.9,83.0,,992.0,30.0,5.0,2.0,,,2014-5
4786,0,5.0,8.0,2014.0,2.0,900,23.5,82.5,,992.0,25.0,4.0,1.0,,,2014-5
4787,0,5.0,8.0,2014.0,2.0,1200,24.0,82.0,,992.0,25.0,4.0,1.0,,,2014-5
4788,0,5.0,8.0,2014.0,2.0,1800,24.2,81.3,,992.0,25.0,4.0,1.0,,,2014-5
4789,0,5.0,8.0,2014.0,2.0,0,24.4,80.6,,992.0,25.0,4.0,1.0,,,2014-5
4790,0,6.0,8.0,2014.0,0.0,300,24.5,80.2,,996.0,25.0,4.0,1.0,,,2014-5
4791,0,6.0,8.0,2014.0,0.0,600,24.6,80.0,,994.0,25.0,4.0,1.0,,,2014-5
4792,0,6.0,8.0,2014.0,0.0,1200,25.0,79.5,,994.0,25.0,4.0,1.0,,,2014-5
4793,0,6.0,8.0,2014.0,0.0,1800,25.3,79.0,,994.0,25.0,4.0,1.0,,,2014-5
4794,0,6.0,8.0,2014.0,0.0,0,25.5,78.5,,994.0,25.0,3.0,1.0,,,2014-5
4795,0,7.0,8.0,2014.0,0.0,300,,,,,,,,,,2014-5
4796,0,7.0,10.0,2014.0,0.0,300,11.5,95.0,1.5,1004.0,25.0,3.0,1.0,,,2014-6
4797,0,7.0,10.0,2014.0,0.0,600,11.7,94.8,1.5,1004.0,25.0,3.0,1.0,,,2014-6
4798,0,7.0,10.0,2014.0,0.0,1200,12.0,94.0,2.0,1000.0,30.0,5.0,2.0,,,2014-6
4799,0,7.0,10.0,2014.0,0.0,1800,12.0,93.5,2.0,1000.0,30.0,5.0,2.0,,,2014-6
4800,0,8.0,10.0,2014.0,0.0,0,12.2,93.0,2.0,1000.0,30.0,5.0,2.0,,,2014-6
4801,0,8.0,10.0,2014.0,0.0,300,12.3,92.9,2.5,998.0,35.0,7.0,3.0,,,2014-6
4802,0,8.0,10.0,2014.0,0.0,600,12.5,92.5,2.5,996.0,40.0,8.0,3.0,,,2014-6
4803,0,8.0,10.0,2014.0,0.0,900,12.7,91.7,2.5,996.0,40.0,8.0,3.0,,,2014-6
4804,0,8.0,10.0,2014.0,0.0,1200,12.8,91.0,2.5,996.0,40.0,8.0,3.0,,,2014-6
4805,0,8.0,10.0,2014.0,0.0,1500,13.0,90.5,2.5,996.0,40.0,8.0,3.0,,,2014-6
4806,0,8.0,10.0,2014.0,0.0,1800,13.2,90.2,3.0,994.0,45.0,9.0,3.0,,,2014-6
4807,0,8.0,10.0,2014.0,0.0,2100,13.5,89.6,3.0,992.0,45.0,10.0,3.0,,,2014-6
4808,0,9.0,10.0,2014.0,0.0,0,13.7,89.2,3.0,990.0,45.0,12.0,3.0,,,2014-6
4809,0,9.0,10.0,2014.0,0.0,300,13.8,89.0,3.5,988.0,55.0,16.0,4.0,,,2014-6
4810,0,9.0,10.0,2014.0,0.0,600,13.9,88.8,3.5,988.0,55.0,16.0,4.0,,,2014-6
4811,0,9.0,10.0,2014.0,0.0,900,14.6,88.6,3.5,988.0,55.0,16.0,4.0,,,2014-6
4812,0,9.0,10.0,2014.0,0.0,1200,14.1,88.4,3.5,988.0,55.0,16.0,4.0,,,2014-6
4813,0,9.0,10.0,2014.0,0.0,1500,14.1,88.1,3.5,988.0,55.0,16.0,4.0,,,2014-6
4814,0,9.0,10.0,2014.0,0.0,1800,14.1,87.9,3.5,988.0,55.0,16.0,4.0,,,2014-6
4815,0,9.0,10.0,2014.0,0.0,2100,14.3,87.7,3.5,988.0,60.0,16.0,4.0,,,2014-6
4816,0,10.0,10.0,2014.0,1.0,0,14.4,87.6,3.5,988.0,60.0,16.0,4.0,,,2014-6
4817,0,10.0,10.0,2014.0,1.0,300,14.7,87.2,3.5,988.0,60.0,16.0,4.0,,,2014-6
4818,0,10.0,10.0,2014.0,1.0,600,14.8,87.0,3.5,986.0,60.0,18.0,4.0,,,2014-6
4819,0,10.0,10.0,2014.0,1.0,900,15.0,86.8,4.0,984.0,65.0,22.0,7.0,,,2014-6
4820,0,10.0,10.0,2014.0,1.0,1200,15.2,86.7,4.0,982.0,70.0,26.0,7.0,,,2014-6
4821,0,10.0,10.0,2014.0,1.0,1500,15.4,86.5,4.0,980.0,75.0,28.0,7.0,,,2014-6
4822,0,10.0,10.0,2014.0,1.0,1800,15.5,86.4,4.0,978.0,75.0,30.0,7.0,,,2014-6
4823,0,10.0,10.0,2014.0,1.0,2100,15.7,86.1,4.0,974.0,75.0,30.0,7.0,,,2014-6
4824,0,11.0,10.0,2014.0,1.0,0,15.9,85.7,4.0,970.0,75.0,30.0,7.0,,,2014-6
4825,0,11.0,10.0,2014.0,1.0,300,16.0,85.4,4.5,968.0,80.0,34.0,7.0,,,2014-6
4826,0,11.0,10.0,2014.0,1.0,600,16.1,85.1,5.0,966.0,90.0,40.0,6.0,,,2014-6
4827,0,11.0,10.0,2014.0,1.0,900,16.1,85.0,5.0,964.0,90.0,42.0,6.0,,,2014-6
4828,0,11.0,10.0,2014.0,1.0,1200,16.2,84.8,5.0,962.0,95.0,44.0,6.0,,,2014-6
4829,0,11.0,10.0,2014.0,1.0,1500,16.2,84.8,5.0,960.0,95.0,46.0,6.0,,,2014-6
4830,0,11.0,10.0,2014.0,1.0,1800,16.4,84.7,5.0,954.0,100.0,50.0,6.0,,,2014-6
4831,0,11.0,10.0,2014.0,1.0,2100,16.7,84.4,5.0,952.0,100.0,52.0,6.0,,,2014-6
4832,0,12.0,10.0,2014.0,1.0,0,17.2,84.2,5.0,950.0,100.0,54.0,6.0,,,2014-6
4833,0,12.0,10.0,2014.0,1.0,300,17.4,83.8,5.0,950.0,100.0,54.0,6.0,,,2014-6
4834,0,12.0,10.0,2014.0,1.0,600,17.6,83.4,5.0,950.0,100.0,54.0,6.0,,,2014-6
4835,0,12.0,10.0,2014.0,1.0,900,17.8,83.0,,960.0,90.0,42.0,6.0,,,2014-6
4836,0,12.0,10.0,2014.0,1.0,1200,18.0,82.7,,982.0,60.0,20.0,4.0,,,2014-6
4837,0,12.0,10.0,2014.0,1.0,1500,18.3,82.5,,986.0,45.0,15.0,3.0,,,2014-6
4838,0,12.0,10.0,2014.0,1.0,1800,18.7,82.3,,987.0,40.0,14.0,3.0,,,2014-6
4839,0,12.0,10.0,2014.0,1.0,2100,18.7,82.3,,988.0,40.0,13.0,2.0,,,2014-6
4840,0,13.0,10.0,2014.0,1.0,0,19.5,81.5,,994.0,30.0,8.0,2.0,,,2014-6
4841,0,13.0,10.0,2014.0,1.0,300,20.5,81.5,,996.0,30.0,6.0,2.0,,,2014-6
4842,0,13.0,10.0,2014.0,1.0,600,20.7,81.5,,998.0,30.0,5.0,1.0,,,2014-6
4843,0,13.0,10.0,2014.0,1.0,1200,21.3,81.5,,998.0,25.0,4.0,1.0,,,2014-6
4844,0,13.0,10.0,2014.0,1.0,1800,22.3,81.5,,1000.0,25.0,4.0,1.0,,,2014-6
4845,0,14.0,10.0,2014.0,1.0,0,24.8,81.5,,1000.0,25.0,4.0,1.0,,,2014-6
4846,0,14.0,10.0,2014.0,1.0,300,25.1,81.6,,1000.0,20.0,3.0,1.0,,,2014-6
4847,0,14.0,10.0,2014.0,1.0,600,25.6,81.7,,1000.0,20.0,3.0,1.0,,,2014-6
4848,0,14.0,10.0,2014.0,1.0,900,26.3,81.8,,1000.0,20.0,3.0,1.0,,,2014-6
4849,0,14.0,10.0,2014.0,1.0,1200,,,,,,,,,,2014-6
4850,1,25.0,10.0,2014.0,1.0,0,12.5,61.5,1.5,1004.0,25.0,3.0,1.0,,,2014-7
4851,1,25.0,10.0,2014.0,1.0,300,12.5,61.5,1.5,1004.0,25.0,3.0,1.0,,,2014-7
4852,1,25.0,10.0,2014.0,1.0,600,12.5,61.5,1.5,1004.0,25.0,3.0,1.0,,,2014-7
4853,1,25.0,10.0,2014.0,1.0,1200,13.0,61.0,1.5,1003.0,25.0,3.0,1.0,,,2014-7
4854,1,25.0,10.0,2014.0,1.0,1800,13.0,61.0,1.5,1003.0,25.0,3.0,1.0,,,2014-7
4855,1,26.0,10.0,2014.0,1.0,0,14.0,62.0,1.5,1002.0,25.0,4.0,1.0,,,2014-7
4856,1,26.0,10.0,2014.0,1.0,300,14.0,62.0,2.0,999.0,30.0,5.0,2.0,,,2014-7
4857,1,26.0,10.0,2014.0,1.0,600,14.1,62.0,2.5,998.0,35.0,6.0,3.0,,,2014-7
4858,1,26.0,10.0,2014.0,1.0,900,14.1,62.0,2.5,996.0,35.0,7.0,3.0,,,2014-7
4859,1,26.0,10.0,2014.0,1.0,1200,14.2,62.0,2.5,994.0,40.0,8.0,3.0,,,2014-7
4860,1,26.0,10.0,2014.0,1.0,1500,14.3,62.0,3.0,994.0,40.0,8.0,3.0,,,2014-7
4861,1,26.0,10.0,2014.0,1.0,1800,14.4,62.0,3.0,994.0,45.0,10.0,3.0,,,2014-7
4862,1,26.0,10.0,2014.0,1.0,2100,14.5,62.0,3.0,994.0,50.0,12.0,4.0,,,2014-7
4863,1,27.0,10.0,2014.0,1.0,0,14.8,62.0,3.5,990.0,55.0,16.0,4.0,,,2014-7
4864,1,27.0,10.0,2014.0,1.0,300,14.9,62.0,3.5,990.0,60.0,18.0,4.0,,,2014-7
4865,1,27.0,10.0,2014.0,1.0,600,14.9,62.0,4.0,986.0,65.0,20.0,7.0,,,2014-7
4866,1,27.0,10.0,2014.0,1.0,900,14.9,62.0,4.0,984.0,65.0,22.0,7.0,,,2014-7
4867,1,27.0,10.0,2014.0,1.0,1200,15.0,62.0,4.0,982.0,70.0,24.0,7.0,,,2014-7
4868,1,27.0,10.0,2014.0,1.0,1500,15.1,62.0,4.0,981.0,70.0,25.0,7.0,,,2014-7
4869,1,27.0,10.0,2014.0,1.0,1800,15.3,62.0,4.0,980.0,70.0,26.0,7.0,,,2014-7
4870,1,27.0,10.0,2014.0,1.0,2100,15.6,61.8,4.0,979.0,75.0,27.0,7.0,,,2014-7
4871,1,28.0,10.0,2014.0,1.0,0,15.7,61.8,4.0,978.0,75.0,28.0,7.0,,,2014-7
4872,1,28.0,10.0,2014.0,1.0,300,15.8,61.7,4.0,977.0,75.0,29.0,7.0,,,2014-7
4873,1,28.0,10.0,2014.0,1.0,600,15.9,61.6,4.5,974.0,80.0,32.0,7.0,,,2014-7
4874,1,28.0,10.0,2014.0,1.0,900,16.3,61.6,5.0,966.0,90.0,40.0,6.0,,,2014-7
4875,1,28.0,10.0,2014.0,1.0,1200,16.7,61.8,5.5,954.0,100.0,52.0,6.0,,,2014-7
4876,1,28.0,10.0,2014.0,1.0,1500,17.2,61.8,5.5,952.0,105.0,54.0,6.0,,,2014-7
4877,1,28.0,10.0,2014.0,1.0,1800,17.6,61.8,5.5,950.0,110.0,56.0,6.0,,,2014-7
4878,1,28.0,10.0,2014.0,1.0,2100,18.0,61.8,5.5,950.0,110.0,56.0,6.0,,,2014-7
4879,1,29.0,10.0,2014.0,1.0,0,18.2,62.0,5.5,954.0,105.0,52.0,6.0,,,2014-7
4880,1,29.0,10.0,2014.0,1.0,300,18.7,62.0,5.0,958.0,100.0,48.0,6.0,,,2014-7
4881,1,29.0,10.0,2014.0,1.0,600,18.9,62.0,5.0,962.0,95.0,44.0,6.0,,,2014-7
4882,1,29.0,10.0,2014.0,1.0,900,19.0,62.0,5.0,968.0,90.0,40.0,6.0,,,2014-7
4883,1,29.0,10.0,2014.0,1.0,1200,19.2,62.2,4.5,974.0,80.0,32.0,7.0,,,2014-7
4884,1,29.0,10.0,2014.0,1.0,1500,19.4,62.5,4.0,980.0,70.0,26.0,7.0,,,2014-7
4885,1,29.0,10.0,2014.0,1.0,1800,19.4,62.8,4.0,986.0,70.0,24.0,7.0,,,2014-7
4886,1,29.0,10.0,2014.0,1.0,2100,19.4,63.1,3.5,988.0,60.0,20.0,4.0,,,2014-7
4887,1,30.0,10.0,2014.0,1.0,0,19.5,63.6,3.5,990.0,60.0,18.0,4.0,,,2014-7
4888,1,30.0,10.0,2014.0,1.0,300,19.8,64.1,3.0,994.0,50.0,14.0,4.0,,,2014-7
4889,1,30.0,10.0,2014.0,1.0,600,20.2,64.3,3.0,998.0,45.0,10.0,4.0,,,2014-7
4890,1,30.0,10.0,2014.0,1.0,900,20.2,64.5,2.5,1000.0,40.0,9.0,3.0,,,2014-7
4891,1,30.0,10.0,2014.0,1.0,1200,20.5,64.6,2.5,1001.0,40.0,8.0,3.0,,,2014-7
4892,1,30.0,10.0,2014.0,1.0,1800,20.6,64.7,2.5,1002.0,35.0,7.0,3.0,,,2014-7
4893,1,30.0,10.0,2014.0,1.0,2100,20.7,65.0,2.0,1003.0,30.0,5.0,2.0,,,2014-7
4894,1,31.0,10.0,2014.0,1.0,0,20.7,65.1,1.5,1004.0,25.0,4.0,1.0,,,2014-7
4895,1,31.0,10.0,2014.0,1.0,300,,,,,,,,,,2014-7
4896,0,5.0,11.0,2014.0,2.0,900,13.0,87.5,1.5,1000.0,25.0,4.0,1.0,,,2014-8
4897,0,5.0,11.0,2014.0,2.0,1200,13.0,87.5,1.5,1000.0,25.0,4.0,1.0,,,2014-8
4898,0,5.0,11.0,2014.0,2.0,1800,13.5,87.5,1.5,1000.0,25.0,4.0,1.0,,,2014-8
4899,0,6.0,11.0,2014.0,0.0,0,13.8,87.5,1.5,1000.0,25.0,4.0,1.0,,,2014-8
4900,0,6.0,11.0,2014.0,0.0,300,14.0,87.5,2.0,998.0,30.0,5.0,2.0,,,2014-8
4901,0,6.0,11.0,2014.0,0.0,600,14.1,87.5,2.0,998.0,30.0,6.0,2.0,,,2014-8
4902,0,6.0,11.0,2014.0,0.0,1200,14.1,88.0,2.0,998.0,30.0,6.0,2.0,,,2014-8
4903,0,6.0,11.0,2014.0,0.0,1800,13.8,88.0,2.0,1000.0,30.0,6.0,2.0,,,2014-8
4904,0,7.0,11.0,2014.0,0.0,0,14.0,87.5,2.0,1001.0,30.0,5.0,2.0,,,2014-8
4905,0,7.0,11.0,2014.0,0.0,300,14.2,87.5,1.5,1001.0,30.0,5.0,2.0,,,2014-8
4906,0,7.0,11.0,2014.0,0.0,600,14.2,87.5,1.5,1003.0,25.0,4.0,1.0,,,2014-8
4907,0,7.0,11.0,2014.0,0.0,1200,14.2,87.5,1.5,1003.0,25.0,4.0,1.0,,,2014-8
4908,0,7.0,11.0,2014.0,0.0,1800,14.3,87.0,1.5,1004.0,25.0,4.0,1.0,,,2014-8
4909,0,8.0,11.0,2014.0,0.0,0,14.3,86.5,1.5,1005.0,25.0,3.0,1.0,,,2014-8
4910,0,8.0,11.0,2014.0,0.0,300,,,,,,,,,,2014-8
4911,1,7.0,6.0,2015.0,0.0,300,14.5,68.5,1.5,1004.0,25.0,3.0,1.0,,,2015-1
4912,1,7.0,6.0,2015.0,0.0,600,15.0,68.2,1.5,1004.0,25.0,3.0,1.0,,,2015-1
4913,1,7.0,6.0,2015.0,0.0,1200,16.0,68.0,1.5,1003.0,25.0,4.0,1.0,,,2015-1
4914,1,7.0,6.0,2015.0,0.0,1800,16.5,68.0,1.5,1003.0,25.0,4.0,1.0,,,2015-1
4915,1,8.0,6.0,2015.0,0.0,0,17.5,67.5,2.0,996.0,30.0,5.0,2.0,,,2015-1
4916,1,8.0,6.0,2015.0,0.0,300,17.9,67.2,2.5,994.0,35.0,7.0,3.0,,,2015-1
4917,1,8.0,6.0,2015.0,0.0,600,17.9,67.2,2.5,994.0,35.0,7.0,3.0,,,2015-1
4918,1,8.0,6.0,2015.0,0.0,900,18.5,66.7,2.5,994.0,35.0,7.0,3.0,,,2015-1
4919,1,8.0,6.0,2015.0,0.0,1200,18.6,66.5,2.5,994.0,35.0,7.0,3.0,,,2015-1
4920,1,8.0,6.0,2015.0,0.0,1500,18.8,66.2,2.5,994.0,35.0,7.0,3.0,,,2015-1
4921,1,8.0,6.0,2015.0,0.0,1800,19.2,65.7,2.5,994.0,35.0,7.0,3.0,,,2015-1
4922,1,8.0,6.0,2015.0,0.0,2100,19.5,65.3,2.5,994.0,35.0,7.0,3.0,,,2015-1
4923,1,9.0,6.0,2015.0,0.0,0,20.0,65.0,2.5,992.0,35.0,8.0,3.0,,,2015-1
4924,1,9.0,6.0,2015.0,0.0,300,20.0,65.0,2.5,992.0,35.0,8.0,3.0,,,2015-1
4925,1,9.0,6.0,2015.0,0.0,600,20.3,64.6,2.5,990.0,35.0,10.0,3.0,,,2015-1
4926,1,9.0,6.0,2015.0,0.0,900,20.5,63.8,3.0,990.0,40.0,10.0,3.0,,,2015-1
4927,1,9.0,6.0,2015.0,0.0,1200,21.0,63.0,3.0,990.0,40.0,10.0,3.0,,,2015-1
4928,1,9.0,6.0,2015.0,0.0,1500,21.2,62.5,3.0,990.0,40.0,10.0,3.0,,,2015-1
4929,1,9.0,6.0,2015.0,0.0,1800,21.2,62.5,3.0,990.0,45.0,10.0,3.0,,,2015-1
4930,1,9.0,6.0,2015.0,0.0,2100,21.3,62.3,3.0,990.0,45.0,10.0,3.0,,,2015-1
4931,1,10.0,6.0,2015.0,1.0,0,21.3,62.1,3.0,990.0,45.0,10.0,3.0,,,2015-1
4932,1,10.0,6.0,2015.0,1.0,300,21.3,61.8,3.0,990.0,45.0,10.0,3.0,,,2015-1
4933,1,10.0,6.0,2015.0,1.0,600,21.3,61.5,3.0,990.0,45.0,10.0,3.0,,,2015-1
4934,1,10.0,6.0,2015.0,1.0,900,21.2,61.1,3.0,990.0,45.0,10.0,3.0,,,2015-1
4935,1,10.0,6.0,2015.0,1.0,1200,21.2,61.1,3.0,990.0,45.0,10.0,3.0,,,2015-1
4936,1,10.0,6.0,2015.0,1.0,1500,20.9,60.8,3.0,990.0,45.0,10.0,3.0,,,2015-1
4937,1,10.0,6.0,2015.0,1.0,1800,20.9,60.8,3.0,992.0,45.0,10.0,3.0,,,2015-1
4938,1,10.0,6.0,2015.0,1.0,2100,20.9,60.8,3.0,992.0,45.0,10.0,3.0,,,2015-1
4939,1,11.0,6.0,2015.0,1.0,0,20.8,60.8,2.5,994.0,40.0,10.0,3.0,,,2015-1
4940,1,11.0,6.0,2015.0,1.0,300,20.8,60.8,2.5,994.0,40.0,10.0,3.0,,,2015-1
4941,1,11.0,6.0,2015.0,1.0,600,20.8,60.5,2.5,994.0,35.0,10.0,3.0,,,2015-1
4942,1,11.0,6.0,2015.0,1.0,900,20.8,60.3,2.5,994.0,35.0,10.0,3.0,,,2015-1
4943,1,11.0,6.0,2015.0,1.0,1200,20.8,60.0,2.5,994.0,35.0,10.0,3.0,,,2015-1
4944,1,11.0,6.0,2015.0,1.0,1500,20.8,59.7,2.5,994.0,35.0,10.0,3.0,,,2015-1
4945,1,11.0,6.0,2015.0,1.0,1800,20.8,59.7,2.0,996.0,30.0,6.0,2.0,,,2015-1
4946,1,12.0,6.0,2015.0,1.0,0,20.8,59.5,1.5,996.0,25.0,4.0,1.0,,,2015-1
4947,1,12.0,6.0,2015.0,1.0,300,20.8,59.5,1.5,996.0,25.0,4.0,1.0,,,2015-1
4948,1,12.0,6.0,2015.0,1.0,600,20.8,59.5,1.5,996.0,25.0,4.0,1.0,,,2015-1
4949,1,12.0,6.0,2015.0,1.0,1200,,,,,,,,,,2015-1
4950,0,20.0,6.0,2015.0,1.0,300,18.0,86.0,1.5,990.0,25.0,4.0,1.0,,,2015-2
4951,0,20.0,6.0,2015.0,1.0,600,18.5,86.0,1.5,990.0,25.0,4.0,1.0,,,2015-2
4952,0,20.0,6.0,2015.0,1.0,1200,19.0,85.5,1.5,990.0,25.0,4.0,1.0,,,2015-2
4953,0,20.0,6.0,2015.0,1.0,1800,19.2,85.4,1.5,990.0,25.0,4.0,1.0,,,2015-2
4954,0,21.0,6.0,2015.0,1.0,0,19.7,85.0,,992.0,25.0,3.0,1.0,,,2015-2
4955,0,21.0,6.0,2015.0,1.0,300,20.0,85.0,,992.0,25.0,3.0,1.0,,,2015-2
4956,0,21.0,6.0,2015.0,1.0,600,20.0,84.5,,992.0,25.0,3.0,1.0,,,2015-2
4957,0,21.0,6.0,2015.0,1.0,1200,20.5,84.5,,992.0,25.0,3.0,1.0,,,2015-2
4958,0,21.0,6.0,2015.0,1.0,1800,21.0,84.5,,992.0,25.0,3.0,1.0,,,2015-2
4959,0,22.0,6.0,2015.0,1.0,0,,,,,,,,,,2015-2
4960,1,22.0,6.0,2015.0,1.0,300,20.0,67.0,1.5,990.0,25.0,4.0,1.0,,,2015-3
4961,1,22.0,6.0,2015.0,1.0,600,20.0,67.0,1.5,990.0,25.0,4.0,1.0,,,2015-3
4962,1,22.0,6.0,2015.0,1.0,1200,20.0,67.0,1.5,990.0,25.0,4.0,1.0,,,2015-3
4963,1,22.0,6.0,2015.0,1.0,1800,20.2,68.5,1.5,990.0,25.0,4.0,1.0,,,2015-3
4964,1,22.0,6.0,2015.0,1.0,0,20.5,69.5,1.5,988.0,25.0,4.0,1.0,,,2015-3
